,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
2909,East Side,41.7,-87.56,Leif's,41.706632,-87.559997,American Restaurant
2910,East Side,41.7,-87.56,103Rd Street & Torrence Avenue,41.708107,-87.55961,Intersection
2911,East Side,41.7,-87.56,Trumbull Park,41.707930428579836,-87.56343761356057,Park
2912,East Side,41.7,-87.56,Republic Services Calumet Transfer Station,41.697603024988055,-87.57222313896182,Waste Facility
2913,East Side,41.7,-87.56,Wolfe Playground Park,41.69896697998047,-87.54316711425781,Playground
2914,East Side,41.7,-87.56,Leon's BBQ,41.702515000000005,-87.54320600000001,BBQ Joint
2915,East Side,41.7,-87.56,100Th Street & Torrence Avenue,41.713387,-87.55973,Intersection
2916,Hyde Park,41.8,-87.59,Virtue,41.799702,-87.589463,Southern / Soul Food Restaurant
2917,Hyde Park,41.8,-87.59,The Silver Room,41.7996603,-87.5887855,Jewelry Store
2918,Hyde Park,41.8,-87.59,Hyatt Place Chicago-South/University Medical Center,41.80016172179662,-87.58874410680646,Hotel
2919,Hyde Park,41.8,-87.59,Philz Coffee,41.79939849747761,-87.59064261226844,Coffee Shop
2920,Hyde Park,41.8,-87.59,The Promontory,41.799124541518346,-87.58757524173025,Gastropub
2921,Hyde Park,41.8,-87.59,LA Fitness (Signature Club),41.80003454856153,-87.58777821089977,Gym / Fitness Center
2922,Hyde Park,41.8,-87.59,Valois,41.79964262533362,-87.58826636793351,Breakfast Spot
2923,Hyde Park,41.8,-87.59,The Sitdown Cafe & Sushi Bar,41.799555812211295,-87.59442161270165,Sushi Restaurant
2924,Hyde Park,41.8,-87.59,Pizza Capri,41.79947432228412,-87.58897505496228,Italian Restaurant
2925,Hyde Park,41.8,-87.59,Whole Foods Market,41.80193797477103,-87.58776029044307,Grocery Store
2926,Hyde Park,41.8,-87.59,The Sophy Hotel,41.79937827126365,-87.59153059950079,Resort
2927,Hyde Park,41.8,-87.59,Mesler,41.799406984759656,-87.59155473183667,Bar
2928,Hyde Park,41.8,-87.59,Hyde Park Produce,41.79987576675732,-87.59545359476003,Grocery Store
2929,Hyde Park,41.8,-87.59,CorePower Yoga,41.799189436538526,-87.58760511875153,Yoga Studio
2930,Hyde Park,41.8,-87.59,Hyde Park Records,41.79950832996441,-87.59207821762837,Record Shop
2931,Hyde Park,41.8,-87.59,Hyde Park Cigars,41.8004804336793,-87.58942873228399,Hobby Shop
2932,Hyde Park,41.8,-87.59,Jolly Pumpkin Pizzeria & Brewery,41.80034246811001,-87.58869565932426,Brewery
2933,Hyde Park,41.8,-87.59,Five Guys,41.7996674,-87.589532,Burger Joint
2934,Hyde Park,41.8,-87.59,Nichols Park,41.797630539168466,-87.59398483667863,Park
2935,Hyde Park,41.8,-87.59,Hyde Park Art Center,41.8032477480412,-87.58648863411999,Art Gallery
2936,Hyde Park,41.8,-87.59,Kilwins,41.80004162250182,-87.58905075501612,Ice Cream Shop
2937,Hyde Park,41.8,-87.59,Starbucks,41.79973273,-87.58760437,Coffee Shop
2938,Hyde Park,41.8,-87.59,Ja' Grill Hyde Park,41.80031945828366,-87.58864506480698,Caribbean Restaurant
2939,Hyde Park,41.8,-87.59,Michaels,41.801898766448716,-87.5884902477265,Arts & Crafts Store
2940,Hyde Park,41.8,-87.59,Bettye O Day Spa,41.799878,-87.591022,Spa
2941,Hyde Park,41.8,-87.59,Potbelly Sandwich Shop,41.7971424,-87.5881796,Sandwich Place
2942,Hyde Park,41.8,-87.59,Chaturanga Holistic Fitness,41.79494183459602,-87.5881714655431,Yoga Studio
2943,Hyde Park,41.8,-87.59,Bonjour Cafe,41.79543498316739,-87.58843880015448,Café
2944,Hyde Park,41.8,-87.59,First Aid Comics,41.795215993772544,-87.58591538635766,Bookstore
2945,Hyde Park,41.8,-87.59,Kimbark Liquors & Wine Shop,41.799799101169505,-87.5959125256807,Liquor Store
2946,Hyde Park,41.8,-87.59,Hyde Park Lakefront,41.80329437656311,-87.58135557174683,Waterfront
2947,Hyde Park,41.8,-87.59,Promontory Point Park,41.79558184255619,-87.5816409805803,Park
2948,Hyde Park,41.8,-87.59,Mikkey's Retro Grill,41.79920631918204,-87.58400329264134,Burger Joint
2949,Hyde Park,41.8,-87.59,Orangetheory Fitness,41.802078157229374,-87.5891053964953,Gym
2950,Hyde Park,41.8,-87.59,Jasmine Waxing & Spa,41.79508590698242,-87.5850601196289,Spa
2951,Hyde Park,41.8,-87.59,Capital One Café,41.7994057,-87.5892372,Café
2952,Hyde Park,41.8,-87.59,Harold Washington Park,41.80067757208481,-87.58388831355897,Park
2953,Hyde Park,41.8,-87.59,Cafe 53,41.79946944045004,-87.59242725452138,Café
2954,Hyde Park,41.8,-87.59,Chant,41.79956531919188,-87.58865056617512,Asian Restaurant
2955,Hyde Park,41.8,-87.59,Trader Joe's,41.7961891,-87.5885367,Grocery Store
2956,Hyde Park,41.8,-87.59,Marshalls,41.8021711,-87.587996,Department Store
2957,Hyde Park,41.8,-87.59,57th Street Books,41.79146937922153,-87.59459060817733,Bookstore
2958,Hyde Park,41.8,-87.59,The Snail Thai Cuisine,41.795237757920006,-87.58474023713082,Thai Restaurant
2959,Hyde Park,41.8,-87.59,Saucy Porka,41.795227,-87.597038,Asian Restaurant
2960,Hyde Park,41.8,-87.59,B'Gabs Goodies,41.791644028523194,-87.58961935351047,Vegetarian / Vegan Restaurant
2961,Hyde Park,41.8,-87.59,Medici on 57th,41.79137860954537,-87.59370810124774,Bakery
2962,Hyde Park,41.8,-87.59,Museum of Science and Industry,41.790947,-87.58293,Science Museum
2963,Hyde Park,41.8,-87.59,Kenwood Community Park,41.80596981723061,-87.59325649496972,Park
2964,Hyde Park,41.8,-87.59,Powell's Bookstore,41.79141,-87.588866,Bookstore
2965,Hyde Park,41.8,-87.59,Plein Air Cafe & Eatery,41.789898247412786,-87.5961439110726,Café
2966,Hyde Park,41.8,-87.59,Cedar's Mediterranean Kitchen,41.79992882764553,-87.59621672128615,Mediterranean Restaurant
2967,Hyde Park,41.8,-87.59,The Original Pancake House,41.80968966734237,-87.59266982251455,Breakfast Spot
2968,Hyde Park,41.8,-87.59,Open Produce,41.79524377759425,-87.58515035378191,Gourmet Shop
2969,Hyde Park,41.8,-87.59,Smart Museum of Art,41.7937220209854,-87.6001632509838,Art Museum
2970,Hyde Park,41.8,-87.59,Frank Lloyd Wright Robie House,41.789824913564004,-87.59585635392484,History Museum
2971,Hyde Park,41.8,-87.59,Seminary Co-op Bookstore,41.79001361284812,-87.59616290197944,Bookstore
2972,Hyde Park,41.8,-87.59,The Oriental Institute,41.78938502680834,-87.59793474102628,History Museum
2973,Hyde Park,41.8,-87.59,Court Theatre at University of Chicago,41.79390494771234,-87.60083339690823,Theater
2974,Hyde Park,41.8,-87.59,57th St Wines,41.791692,-87.589825,Wine Shop
2975,Hyde Park,41.8,-87.59,U-505 Exhibit,41.791164,-87.58162,Exhibit
2976,Hyde Park,41.8,-87.59,Salonica,41.79152936501783,-87.59015201956711,Diner
2977,Hyde Park,41.8,-87.59,Litehouse Whole Food Grill,41.79526491863591,-87.58435042739491,Restaurant
2978,Hyde Park,41.8,-87.59,Giordano's,41.794307708740234,-87.58206176757812,Pizza Place
2979,Hyde Park,41.8,-87.59,Little Black Pearl,41.80972516413735,-87.59937278843168,Art Gallery
2980,Hyde Park,41.8,-87.59,Subway,41.81030126129739,-87.59345878948653,Sandwich Place
2981,Hyde Park,41.8,-87.59,University of Chicago Quad,41.78955289156093,-87.59970188140869,College Quad
2982,Hyde Park,41.8,-87.59,Science Storms Exhibit,41.790527,-87.58348,Science Museum
2983,Hyde Park,41.8,-87.59,The Nile Restaurant,41.79522707950626,-87.59725841734928,Middle Eastern Restaurant
2984,Hyde Park,41.8,-87.59,"Noodles, Etc.",41.79146503747775,-87.59337015472738,Noodle House
2985,Hyde Park,41.8,-87.59,Fung's Chop Suey,41.80981554285489,-87.59237378708279,Chinese Restaurant
2986,Hyde Park,41.8,-87.59,Piccolo Mondo,41.79331282911942,-87.58480252102329,Italian Restaurant
2987,Hyde Park,41.8,-87.59,Tennis Pro Academy,41.80924320709508,-87.5942848521266,Tennis Court
2988,Hyde Park,41.8,-87.59,OMNIMAX,41.79045394550656,-87.58137283792354,Movie Theater
2989,Hyde Park,41.8,-87.59,Te'Amo Boba Bar,41.794583,-87.599063,Bubble Tea Shop
2990,Hyde Park,41.8,-87.59,Tornado Vortex,41.79058458682325,-87.58321457777517,Science Museum
2991,Hyde Park,41.8,-87.59,Binny's Beverage Depot,41.80995274021238,-87.59515278118465,Liquor Store
2992,Hyde Park,41.8,-87.59,Brick By Brick,41.790374112098945,-87.58240792484328,Science Museum
2993,Hyde Park,41.8,-87.59,57th Street Beach,41.7918018790839,-87.57946887767609,Beach
2994,Hyde Park,41.8,-87.59,Maravilla's,41.79502586504105,-87.58769589607425,Mexican Restaurant
2995,Hyde Park,41.8,-87.59,Gorée Cuisine,41.80975217657005,-87.59811669588089,African Restaurant
2996,Hyde Park,41.8,-87.59,Nella Pizza & Pasta,41.79478155175347,-87.5987603061899,Pizza Place
2997,Hyde Park,41.8,-87.59,Insomnia Cookies,41.79490914462068,-87.599345925249,Pastry Shop
2998,Hyde Park,41.8,-87.59,MSI Entry Hall,41.79163927144772,-87.58307709287453,Museum
2999,Hyde Park,41.8,-87.59,Italian Fiesta Pizzeria,41.810496,-87.59264,Pizza Place
3000,Hyde Park,41.8,-87.59,Farm Tech,41.790850625495324,-87.5828331997944,Science Museum
3001,Hyde Park,41.8,-87.59,Coal Mine Exhibit,41.79040913583826,-87.58294025753246,Science Museum
3002,Hyde Park,41.8,-87.59,You! the experience,41.79086300229457,-87.58281657495225,Science Museum
3003,Hyde Park,41.8,-87.59,Walgreens,41.802940478307704,-87.60711014270782,Pharmacy
3004,Hyde Park,41.8,-87.59,Washington Park,41.79950060993484,-87.60468619552671,Baseball Field
3005,Hyde Park,41.8,-87.59,Lunchbox,41.78979492454941,-87.59803150457296,Food Truck
3006,Hyde Park,41.8,-87.59,University of Chicago Pub,41.78792683400394,-87.59534029346084,Pub
3007,Hyde Park,41.8,-87.59,Grounds of Being,41.78915820482929,-87.60025187517098,Café
3008,Hyde Park,41.8,-87.59,MSI Gift Shop,41.79162601157796,-87.58309561939771,Science Museum
3009,Hyde Park,41.8,-87.59,Starbucks,41.79523428552959,-87.59665940828377,Coffee Shop
3010,Hyde Park,41.8,-87.59,Starbucks,41.789724508184676,-87.59716663404555,Coffee Shop
3011,Hyde Park,41.8,-87.59,Doc Films (Max Palevsky Cinema),41.78827980416347,-87.5956205533204,Indie Movie Theater
3012,Hyde Park,41.8,-87.59,Enterprise Rent-A-Car,41.79471291824301,-87.58786767724087,Rental Car Location
3013,Hyde Park,41.8,-87.59,Seoul Taco,41.79137,-87.593925,Taco Place
3014,Hyde Park,41.8,-87.59,Jimmy's Woodlawn Tap,41.79520328853792,-87.59669898267911,Dive Bar
3015,Hyde Park,41.8,-87.59,Pret A Manger,41.791083961005924,-87.59866844109781,Sandwich Place
3016,South Lawndale,41.85,-87.71,La Catedral Cafe & Restaurant,41.846218102048525,-87.70889447759849,Restaurant
3017,South Lawndale,41.85,-87.71,Mi Tierra,41.84535224389856,-87.70534684164376,Mexican Restaurant
3018,South Lawndale,41.85,-87.71,La Chaparrita Taqueria,41.84635419620231,-87.70166055225197,Taco Place
3019,South Lawndale,41.85,-87.71,Lawndale Christian Fitness Center,41.85329762989381,-87.71924754808093,Gym / Fitness Center
3020,South Lawndale,41.85,-87.71,El Milagro Taqueria,41.8447171539043,-87.70224701639233,Mexican Restaurant
3021,South Lawndale,41.85,-87.71,Moreno's Liquors,41.84442547883001,-87.71822029163916,Liquor Store
3022,South Lawndale,41.85,-87.71,Restaurante Nuevo Leon,41.844395566490924,-87.71706265821346,Mexican Restaurant
3023,South Lawndale,41.85,-87.71,Green Tomato Cafe,41.85314096012218,-87.71941370704961,Café
3024,South Lawndale,41.85,-87.71,Little Village Arch,41.84448367193772,-87.70379292748333,Sculpture Garden
3025,South Lawndale,41.85,-87.71,Azucar,41.8423957824707,-87.71552276611328,Dessert Shop
3026,South Lawndale,41.85,-87.71,Carniceria Aguascalientes,41.84468232313804,-87.70426739602797,Mexican Restaurant
3027,South Lawndale,41.85,-87.71,Lou Malnati's Pizzeria,41.85177457369453,-87.7220663116245,Pizza Place
3028,South Lawndale,41.85,-87.71,Los Mangos Neveria Y Fruteria,41.844185,-87.714368,Ice Cream Shop
3029,South Lawndale,41.85,-87.71,Cermak Produce,41.84548722282371,-87.70790403201532,Grocery Store
3030,South Lawndale,41.85,-87.71,Taqueria Atotonilco,41.84430250319421,-87.72284785771467,Mexican Restaurant
3031,South Lawndale,41.85,-87.71,La Casa de Samuel,41.85196243117507,-87.69685327667014,Mexican Restaurant
3032,South Lawndale,41.85,-87.71,El Pollo Feliz,41.84378433227539,-87.70270538330078,Mexican Restaurant
3033,South Lawndale,41.85,-87.71,Las Islas Marias,41.847614367076865,-87.72469350846818,Seafood Restaurant
3034,South Lawndale,41.85,-87.71,Los Corrales,41.8518898371442,-87.69939437108856,Mexican Restaurant
3035,South Lawndale,41.85,-87.71,Tortillería El Milagro,41.84472599098329,-87.70225495399501,Taco Place
3036,South Lawndale,41.85,-87.71,Dunkin',41.8407428229123,-87.70463135581969,Donut Shop
3037,South Lawndale,41.85,-87.71,Douglas Park,41.86042828829632,-87.69917964935303,Park
3038,South Lawndale,41.85,-87.71,Cocula's Mexican Restaurant,41.85179428452593,-87.69555943502424,Mexican Restaurant
3039,South Lawndale,41.85,-87.71,Los Candiles Restaurant,41.843646,-87.714989,Mexican Restaurant
3040,South Lawndale,41.85,-87.71,Chase Bank,41.851652,-87.703054,Bank
3041,South Lawndale,41.85,-87.71,Taquería Los Comales,41.84445866246341,-87.70409019257824,Mexican Restaurant
3042,South Lawndale,41.85,-87.71,T-Mobile,41.844569,-87.7095684,Mobile Phone Shop
3043,South Lawndale,41.85,-87.71,Birrieria Patiños Ocotlan,41.844101354775496,-87.72033777429532,Mexican Restaurant
3044,South Lawndale,41.85,-87.71,Discount Mall,41.84357847339477,-87.70262897135045,Clothing Store
3045,South Lawndale,41.85,-87.71,Taqueria Los Barrilitos,41.846359,-87.71325999999999,Mexican Restaurant
3046,South Lawndale,41.85,-87.71,Raymond's Tacos,41.851952123773195,-87.69264930331643,Taco Place
3047,South Lawndale,41.85,-87.71,Walgreens,41.8441464,-87.7246581,Pharmacy
3048,South Lawndale,41.85,-87.71,PNC Bank,41.844689,-87.711551,Bank
3049,South Lawndale,41.85,-87.71,AT&T,41.84411950803264,-87.71856397390366,Mobile Phone Shop
3050,South Lawndale,41.85,-87.71,ALDI,41.838256681405845,-87.70564913749695,Supermarket
3051,South Lawndale,41.85,-87.71,Walgreens,41.84435322230887,-87.70192545409373,Pharmacy
3052,South Lawndale,41.85,-87.71,CVS pharmacy,41.843244263998585,-87.72487328098461,Pharmacy
3053,South Lawndale,41.85,-87.71,La Chiquita,41.842972601465426,-87.72428915030304,Market
3054,South Lawndale,41.85,-87.71,Subway,41.840394116041395,-87.70441545789822,Sandwich Place
3055,South Lawndale,41.85,-87.71,Subway,41.85203281182405,-87.72418471989965,Sandwich Place
3056,South Lawndale,41.85,-87.71,Volkan,41.845968352715765,-87.70496741922442,Nightclub
3057,South Lawndale,41.85,-87.71,Dunkin',41.85155200104347,-87.70557531779099,Donut Shop
3058,South Lawndale,41.85,-87.71,Chase Bank,41.844489,-87.721931,Bank
3059,South Lawndale,41.85,-87.71,Family Dollar,41.852189,-87.694788,Discount Store
3060,South Lawndale,41.85,-87.71,Redbox,41.843448638916016,-87.7248306274414,Video Store
3061,South Lawndale,41.85,-87.71,Subway,41.851727000000004,-87.695256,Sandwich Place
3062,South Lawndale,41.85,-87.71,Domino's Pizza,41.844030590509036,-87.72617071866989,Pizza Place
3063,South Lawndale,41.85,-87.71,Fifth Third Bank & ATM,41.843992,-87.724289,Bank
3064,South Lawndale,41.85,-87.71,Dona Torta,41.84430133898828,-87.70883560180663,Mexican Restaurant
3065,South Lawndale,41.85,-87.71,Subway,41.84442032018106,-87.72587647423973,Sandwich Place
3066,South Lawndale,41.85,-87.71,McDonald's,41.84407954511597,-87.70477205514902,Fast Food Restaurant
3067,South Lawndale,41.85,-87.71,Shell,41.844245,-87.705409,Gas Station
3068,South Lawndale,41.85,-87.71,Family Dollar,41.85049958332745,-87.72370914893816,Discount Store
3069,South Lawndale,41.85,-87.71,Burger King,41.842356608479875,-87.70544931292534,Fast Food Restaurant
3070,South Lawndale,41.85,-87.71,Church's Chicken,41.85214167447409,-87.69566426627836,Fried Chicken Joint
3071,South Lawndale,41.85,-87.71,Pizza Nova - W 26th St,41.84437288671635,-87.71764405484252,Pizza Place
3072,South Lawndale,41.85,-87.71,No Comment MMA,41.857151,-87.705083,Martial Arts School
3073,South Lawndale,41.85,-87.71,Popeyes Louisiana Kitchen,41.844828,-87.695592,Fried Chicken Joint
3074,South Lawndale,41.85,-87.71,Currency Exchange,41.85838317871094,-87.7051773071289,Currency Exchange
3075,South Lawndale,41.85,-87.71,Las 3 Campanitas,41.844468,-87.720031,Dessert Shop
3076,South Lawndale,41.85,-87.71,Dennis Carry Outs,41.844468,-87.720031,Fast Food Restaurant
3077,South Lawndale,41.85,-87.71,Douglas Nike Soccer Turf Field,41.85756068127487,-87.70231086173159,Soccer Field
3078,South Lawndale,41.85,-87.71,Way Low Discount Food & Liquor,41.859807,-87.70521,Liquor Store
3079,South Lawndale,41.85,-87.71,Chen's Chinese Food,41.844627380371094,-87.72235107421875,Chinese Restaurant
3080,South Lawndale,41.85,-87.71,CTA Bus #94 South California,41.850201,-87.695696,Bus Line
3081,South Lawndale,41.85,-87.71,Great Lakes Fish & Chicken,41.85366279548695,-87.72347864167928,Food
3082,South Lawndale,41.85,-87.71,Fiesta Tapatia Restaurant,41.852088,-87.695102,Mexican Restaurant
3083,South Lawndale,41.85,-87.71,Paleteria Poncho,41.84577667888656,-87.72437805370471,Ice Cream Shop
3084,South Lawndale,41.85,-87.71,Star Gyros Fast Food Restaurant,41.86212782524625,-87.71068293601212,Fast Food Restaurant
3085,South Lawndale,41.85,-87.71,Paleteria El Sol De Michoacan,41.85186346762645,-87.69375916843802,Snack Place
3086,South Lawndale,41.85,-87.71,El Asador,41.84425469902299,-87.72515239950727,Mexican Restaurant
3087,South Lawndale,41.85,-87.71,The Stop Auto Repair,41.83729553222656,-87.70928955078125,Auto Garage
3088,South Lawndale,41.85,-87.71,Los Olivos,41.837268,-87.710047,Mexican Restaurant
3089,South Lawndale,41.85,-87.71,Village Discount Store,41.844519,-87.72559,Thrift / Vintage Store
3090,Dunning,41.95,-87.81,Forno Rosso,41.94752738304886,-87.80698284106572,Pizza Place
3091,Dunning,41.95,-87.81,Mr. Beef,41.95125938184108,-87.80707758228019,Fast Food Restaurant
3092,Dunning,41.95,-87.81,Express Factory Outlet,41.954206348211855,-87.8087411820888,Clothing Store
3093,Dunning,41.95,-87.81,City Tap & Grill,41.95280552760668,-87.81090417420621,Cocktail Bar
3094,Dunning,41.95,-87.81,Victoria's Secret,41.95465614030199,-87.80889663849466,Lingerie Store
3095,Dunning,41.95,-87.81,Yummy Japanese & Chinese Cuisine,41.94748999981493,-87.806907804174,Asian Restaurant
3096,Dunning,41.95,-87.81,Viet Taste Pho & Sandwiches,41.952998,-87.808215,Vietnamese Restaurant
3097,Dunning,41.95,-87.81,Bije's,41.9524241,-87.8144553,Sports Bar
3098,Dunning,41.95,-87.81,Forever 21,41.955176661444646,-87.80883286740091,Clothing Store
3099,Dunning,41.95,-87.81,Edelweiss German/American Restaurant,41.95258569150436,-87.81915386457788,German Restaurant
3100,Dunning,41.95,-87.81,XSport Fitness,41.9577656,-87.8085905,Gym / Fitness Center
3101,Dunning,41.95,-87.81,Cinnabon,41.95460197122164,-87.80915392241232,Bakery
3102,Dunning,41.95,-87.81,LongHorn Steakhouse,41.9555880963104,-87.80464629657351,Steakhouse
3103,Dunning,41.95,-87.81,Michaels,41.95651816771605,-87.80324131250381,Arts & Crafts Store
3104,Dunning,41.95,-87.81,Bath & Body Works,41.95564555252692,-87.8088518820972,Cosmetics Shop
3105,Dunning,41.95,-87.81,Pasta Fresh,41.9421208665278,-87.80692199564254,Gourmet Shop
3106,Dunning,41.95,-87.81,Hands On Modern Thai & Sushi Bar,41.94524192484403,-87.8040821192616,Thai Restaurant
3107,Dunning,41.95,-87.81,Target,41.95395566670024,-87.80889258753918,Big Box Store
3108,Dunning,41.95,-87.81,Mario's Red Hots,41.949385,-87.80686800000001,Hot Dog Joint
3109,Dunning,41.95,-87.81,Just Tires,41.953195189958954,-87.80773738002108,Automotive Shop
3110,Dunning,41.95,-87.81,Victoria's Secret PINK,41.95460335940582,-87.80877252976653,Lingerie Store
3111,Dunning,41.95,-87.81,Gloria Jean's Coffees,41.95595083556885,-87.80878725919975,Coffee Shop
3112,Dunning,41.95,-87.81,Noodles & Company,41.9563124,-87.8066283,Noodle House
3113,Dunning,41.95,-87.81,Red Robin Gourmet Burgers and Brews,41.95721624,-87.80844884,Restaurant
